id_performance,id_employe,date_evaluation,score,objectifs_atteints
16452,1371,2024-10-01,59,True
16453,1372,2022-01-01,92,False
16454,1372,2022-04-01,88,True
16455,1372,2022-07-01,66,False
16456,1372,2022-10-01,93,False
16457,1372,2023-01-01,74,False
16458,1372,2023-04-01,61,False
16459,1372,2023-07-01,52,False
16460,1372,2023-10-01,78,False
16461,1372,2024-01-01,73,True
16462,1372,2024-04-01,62,False
16463,1372,2024-07-01,89,True
16464,1372,2024-10-01,55,False
16465,1373,2022-01-01,59,True
16466,1373,2022-04-01,87,False
16467,1373,2022-07-01,67,False
16468,1373,2022-10-01,66,False
16469,1373,2023-01-01,91,False
16470,1373,2023-04-01,93,False
16471,1373,2023-07-01,59,True
16472,1373,2023-10-01,97,True
16473,1373,2024-01-01,90,True
16474,1373,2024-04-01,74,False
16475,1373,2024-07-01,55,False
16476,1373,2024-10-01,59,True
16477,1374,2022-01-01,80,False
16478,1374,2022-04-01,92,True
16479,1374,2022-07-01,68,True
16480,1374,2022-10-01,54,False
16481,1374,2023-01-01,75,True
16482,1374,2023-04-01,73,False
16483,1374,2023-07-01,88,True
16484,1374,2023-10-01,53,False
16485,1374,2024-01-01,97,False
16486,1374,2024-04-01,91,False
16487,1374,2024-07-01,64,True
16488,1374,2024-10-01,89,False
16489,1375,2022-01-01,62,False
16490,1375,2022-04-01,88,True
16491,1375,2022-07-01,85,True
16492,1375,2022-10-01,97,True
16493,1375,2023-01-01,83,True
16494,1375,2023-04-01,70,False
16495,1375,2023-07-01,74,True
16496,1375,2023-10-01,71,True
16497,1375,2024-01-01,74,False
16498,1375,2024-04-01,63,False
16499,1375,2024-07-01,89,False
16500,1375,2024-10-01,75,False
16501,1376,2022-01-01,71,True
16502,1376,2022-04-01,88,False
16503,1376,2022-07-01,74,False
16504,1376,2022-10-01,62,True
16505,1376,2023-01-01,91,True
16506,1376,2023-04-01,64,True
16507,1376,2023-07-01,93,True
16508,1376,2023-10-01,80,False
16509,1376,2024-01-01,86,True
16510,1376,2024-04-01,81,False
16511,1376,2024-07-01,60,False
16512,1376,2024-10-01,94,False
16513,1377,2022-01-01,53,False
16514,1377,2022-04-01,94,True
16515,1377,2022-07-01,78,True
16516,1377,2022-10-01,53,True
16517,1377,2023-01-01,96,False
16518,1377,2023-04-01,75,True
16519,1377,2023-07-01,80,True
16520,1377,2023-10-01,76,True
16521,1377,2024-01-01,97,False
16522,1377,2024-04-01,98,True
16523,1377,2024-07-01,92,True
16524,1377,2024-10-01,86,False
16525,1378,2022-01-01,94,False
16526,1378,2022-04-01,72,True
16527,1378,2022-07-01,53,False
16528,1378,2022-10-01,91,True
16529,1378,2023-01-01,91,True
16530,1378,2023-04-01,50,False
16531,1378,2023-07-01,92,True
16532,1378,2023-10-01,89,False
16533,1378,2024-01-01,95,False
16534,1378,2024-04-01,72,True
16535,1378,2024-07-01,71,True
16536,1378,2024-10-01,77,True
16537,1379,2022-01-01,66,False
16538,1379,2022-04-01,55,False
16539,1379,2022-07-01,99,False
16540,1379,2022-10-01,66,False
16541,1379,2023-01-01,54,True
16542,1379,2023-04-01,97,True
16543,1379,2023-07-01,58,False
16544,1379,2023-10-01,91,False
16545,1379,2024-01-01,62,True
16546,1379,2024-04-01,97,True
16547,1379,2024-07-01,65,False
16548,1379,2024-10-01,81,False
16549,1380,2022-01-01,97,False
16550,1380,2022-04-01,64,False
16551,1380,2022-07-01,86,True
16552,1380,2022-10-01,54,False
16553,1380,2023-01-01,60,False
16554,1380,2023-04-01,68,False
16555,1380,2023-07-01,75,False
16556,1380,2023-10-01,66,True
16557,1380,2024-01-01,68,False
16558,1380,2024-04-01,69,True
16559,1380,2024-07-01,72,True
16560,1380,2024-10-01,77,True
16561,1381,2022-01-01,61,False
16562,1381,2022-04-01,50,False
16563,1381,2022-07-01,59,False
16564,1381,2022-10-01,81,True
16565,1381,2023-01-01,59,True
16566,1381,2023-04-01,99,True
16567,1381,2023-07-01,81,True
16568,1381,2023-10-01,61,True
16569,1381,2024-01-01,67,False
16570,1381,2024-04-01,62,False
16571,1381,2024-07-01,52,True
16572,1381,2024-10-01,91,False
16573,1382,2022-01-01,89,False
16574,1382,2022-04-01,51,False
16575,1382,2022-07-01,94,True
16576,1382,2022-10-01,60,False
16577,1382,2023-01-01,50,False
16578,1382,2023-04-01,91,False
16579,1382,2023-07-01,62,False
16580,1382,2023-10-01,85,True
16581,1382,2024-01-01,59,False
16582,1382,2024-04-01,95,True
16583,1382,2024-07-01,52,False
16584,1382,2024-10-01,51,False
16585,1383,2022-01-01,80,True
16586,1383,2022-04-01,70,True
16587,1383,2022-07-01,99,True
16588,1383,2022-10-01,80,False
16589,1383,2023-01-01,88,False
16590,1383,2023-04-01,88,True
16591,1383,2023-07-01,58,True
16592,1383,2023-10-01,61,True
16593,1383,2024-01-01,87,False
16594,1383,2024-04-01,88,False
16595,1383,2024-07-01,53,False
16596,1383,2024-10-01,56,False
16597,1384,2022-01-01,89,False
16598,1384,2022-04-01,84,True
16599,1384,2022-07-01,62,True
16600,1384,2022-10-01,69,True
16601,1384,2023-01-01,96,True
16602,1384,2023-04-01,51,False
16603,1384,2023-07-01,89,False
16604,1384,2023-10-01,72,False
16605,1384,2024-01-01,89,True
16606,1384,2024-04-01,82,False
16607,1384,2024-07-01,77,False
16608,1384,2024-10-01,91,False
16609,1385,2022-01-01,79,False
16610,1385,2022-04-01,90,True
16611,1385,2022-07-01,83,True
16612,1385,2022-10-01,71,True
16613,1385,2023-01-01,63,False
16614,1385,2023-04-01,59,False
16615,1385,2023-07-01,63,True
16616,1385,2023-10-01,87,False
16617,1385,2024-01-01,94,False
16618,1385,2024-04-01,52,False
16619,1385,2024-07-01,69,True
16620,1385,2024-10-01,62,True
16621,1386,2022-01-01,72,True
16622,1386,2022-04-01,65,False
16623,1386,2022-07-01,84,True
16624,1386,2022-10-01,96,False
16625,1386,2023-01-01,56,False
16626,1386,2023-04-01,86,False
16627,1386,2023-07-01,74,True
16628,1386,2023-10-01,59,False
16629,1386,2024-01-01,82,True
16630,1386,2024-04-01,84,True
16631,1386,2024-07-01,52,True
16632,1386,2024-10-01,98,False
16633,1387,2022-01-01,57,True
16634,1387,2022-04-01,62,False
16635,1387,2022-07-01,52,False
16636,1387,2022-10-01,95,True
16637,1387,2023-01-01,84,True
16638,1387,2023-04-01,69,False
16639,1387,2023-07-01,58,False
16640,1387,2023-10-01,74,False
16641,1387,2024-01-01,57,False
16642,1387,2024-04-01,77,False
16643,1387,2024-07-01,73,True
16644,1387,2024-10-01,78,True
16645,1388,2022-01-01,67,True
16646,1388,2022-04-01,62,True
16647,1388,2022-07-01,97,True
16648,1388,2022-10-01,54,False
16649,1388,2023-01-01,51,True
16650,1388,2023-04-01,97,True
16651,1388,2023-07-01,74,True
16652,1388,2023-10-01,74,True
16653,1388,2024-01-01,79,True
16654,1388,2024-04-01,53,True
16655,1388,2024-07-01,76,False
16656,1388,2024-10-01,96,True
16657,1389,2022-01-01,73,False
16658,1389,2022-04-01,86,True
16659,1389,2022-07-01,74,True
16660,1389,2022-10-01,80,True
16661,1389,2023-01-01,84,False
16662,1389,2023-04-01,87,True
16663,1389,2023-07-01,93,True
16664,1389,2023-10-01,99,False
16665,1389,2024-01-01,53,False
16666,1389,2024-04-01,80,True
16667,1389,2024-07-01,63,False
16668,1389,2024-10-01,63,True
16669,1390,2022-01-01,92,False
16670,1390,2022-04-01,90,False
16671,1390,2022-07-01,54,False
16672,1390,2022-10-01,64,True
16673,1390,2023-01-01,91,False
16674,1390,2023-04-01,85,False
16675,1390,2023-07-01,89,False
16676,1390,2023-10-01,87,True
16677,1390,2024-01-01,60,False
16678,1390,2024-04-01,74,True
16679,1390,2024-07-01,92,False
16680,1390,2024-10-01,84,True
16681,1391,2022-01-01,73,True
16682,1391,2022-04-01,91,True
16683,1391,2022-07-01,79,True
16684,1391,2022-10-01,72,False
16685,1391,2023-01-01,95,False
16686,1391,2023-04-01,78,True
16687,1391,2023-07-01,64,True
16688,1391,2023-10-01,52,True
16689,1391,2024-01-01,57,True
16690,1391,2024-04-01,82,False
16691,1391,2024-07-01,58,True
16692,1391,2024-10-01,66,True
16693,1392,2022-01-01,50,False
16694,1392,2022-04-01,54,False
16695,1392,2022-07-01,60,False
16696,1392,2022-10-01,87,True
16697,1392,2023-01-01,99,True
16698,1392,2023-04-01,67,True
16699,1392,2023-07-01,76,True
16700,1392,2023-10-01,54,False
16701,1392,2024-01-01,68,True
16702,1392,2024-04-01,62,False
16703,1392,2024-07-01,56,False
16704,1392,2024-10-01,63,True
16705,1393,2022-01-01,57,True
16706,1393,2022-04-01,84,True
16707,1393,2022-07-01,53,False
16708,1393,2022-10-01,53,False
16709,1393,2023-01-01,72,False
16710,1393,2023-04-01,61,False
16711,1393,2023-07-01,69,True
16712,1393,2023-10-01,94,False
16713,1393,2024-01-01,57,False
16714,1393,2024-04-01,71,True
16715,1393,2024-07-01,90,False
16716,1393,2024-10-01,90,True
16717,1394,2022-01-01,81,True
16718,1394,2022-04-01,82,True
16719,1394,2022-07-01,55,True
16720,1394,2022-10-01,58,False
16721,1394,2023-01-01,81,False
16722,1394,2023-04-01,65,False
16723,1394,2023-07-01,90,True
16724,1394,2023-10-01,76,True
16725,1394,2024-01-01,58,True
16726,1394,2024-04-01,66,False
16727,1394,2024-07-01,54,True
16728,1394,2024-10-01,75,True
16729,1395,2022-01-01,50,True
16730,1395,2022-04-01,84,True
16731,1395,2022-07-01,72,False
16732,1395,2022-10-01,90,False
16733,1395,2023-01-01,68,True
16734,1395,2023-04-01,54,False
16735,1395,2023-07-01,95,False
16736,1395,2023-10-01,97,True
16737,1395,2024-01-01,87,False
16738,1395,2024-04-01,72,False
16739,1395,2024-07-01,67,True
16740,1395,2024-10-01,77,False
16741,1396,2022-01-01,58,True
16742,1396,2022-04-01,99,False
16743,1396,2022-07-01,51,True
16744,1396,2022-10-01,87,True
16745,1396,2023-01-01,90,True
16746,1396,2023-04-01,69,False
16747,1396,2023-07-01,59,False
16748,1396,2023-10-01,64,True
16749,1396,2024-01-01,99,False
16750,1396,2024-04-01,69,False
16751,1396,2024-07-01,90,False
16752,1396,2024-10-01,56,True
16753,1397,2022-01-01,73,True
16754,1397,2022-04-01,54,True
16755,1397,2022-07-01,94,True
16756,1397,2022-10-01,50,False
16757,1397,2023-01-01,67,False
16758,1397,2023-04-01,72,False
16759,1397,2023-07-01,56,False
16760,1397,2023-10-01,57,True
16761,1397,2024-01-01,79,False
16762,1397,2024-04-01,63,True
16763,1397,2024-07-01,91,True
16764,1397,2024-10-01,87,True
16765,1398,2022-01-01,91,False
16766,1398,2022-04-01,82,False
16767,1398,2022-07-01,62,True
16768,1398,2022-10-01,73,False
16769,1398,2023-01-01,78,False
16770,1398,2023-04-01,55,False
16771,1398,2023-07-01,77,True
16772,1398,2023-10-01,67,True
16773,1398,2024-01-01,86,True
16774,1398,2024-04-01,58,True
16775,1398,2024-07-01,61,False
16776,1398,2024-10-01,95,False
16777,1399,2022-01-01,93,True
16778,1399,2022-04-01,73,True
16779,1399,2022-07-01,61,False
16780,1399,2022-10-01,86,True
16781,1399,2023-01-01,88,False
16782,1399,2023-04-01,71,True
16783,1399,2023-07-01,66,True
16784,1399,2023-10-01,96,False
16785,1399,2024-01-01,64,True
16786,1399,2024-04-01,81,True
16787,1399,2024-07-01,78,True
16788,1399,2024-10-01,76,False
16789,1400,2022-01-01,53,True
16790,1400,2022-04-01,97,False
16791,1400,2022-07-01,70,False
16792,1400,2022-10-01,57,False
16793,1400,2023-01-01,69,False
16794,1400,2023-04-01,94,False
16795,1400,2023-07-01,70,False
16796,1400,2023-10-01,81,False
16797,1400,2024-01-01,62,True
16798,1400,2024-04-01,71,True
16799,1400,2024-07-01,73,False
16800,1400,2024-10-01,90,False
16801,1401,2022-01-01,71,True
16802,1401,2022-04-01,93,False
16803,1401,2022-07-01,75,False
16804,1401,2022-10-01,68,False
16805,1401,2023-01-01,61,True
16806,1401,2023-04-01,70,False
16807,1401,2023-07-01,85,True
16808,1401,2023-10-01,88,False
16809,1401,2024-01-01,94,False
16810,1401,2024-04-01,69,False
16811,1401,2024-07-01,81,False
16812,1401,2024-10-01,59,False
16813,1402,2022-01-01,96,True
16814,1402,2022-04-01,96,False
16815,1402,2022-07-01,98,True
16816,1402,2022-10-01,93,True
16817,1402,2023-01-01,78,False
16818,1402,2023-04-01,54,True
16819,1402,2023-07-01,86,False
16820,1402,2023-10-01,90,False
16821,1402,2024-01-01,97,False
16822,1402,2024-04-01,65,True
16823,1402,2024-07-01,67,True
16824,1402,2024-10-01,72,True
16825,1403,2022-01-01,60,True
16826,1403,2022-04-01,78,True
16827,1403,2022-07-01,91,True
16828,1403,2022-10-01,58,True
16829,1403,2023-01-01,58,False
16830,1403,2023-04-01,93,True
16831,1403,2023-07-01,70,False
16832,1403,2023-10-01,97,False
16833,1403,2024-01-01,50,True
16834,1403,2024-04-01,94,True
16835,1403,2024-07-01,89,True
16836,1403,2024-10-01,87,True
16837,1404,2022-01-01,89,True
16838,1404,2022-04-01,73,False
16839,1404,2022-07-01,93,True
16840,1404,2022-10-01,85,True
16841,1404,2023-01-01,62,False
16842,1404,2023-04-01,98,True
16843,1404,2023-07-01,86,False
16844,1404,2023-10-01,60,True
16845,1404,2024-01-01,56,True
16846,1404,2024-04-01,60,True
16847,1404,2024-07-01,92,True
16848,1404,2024-10-01,89,False
16849,1405,2022-01-01,70,True
16850,1405,2022-04-01,52,False
16851,1405,2022-07-01,73,False
16852,1405,2022-10-01,52,False
16853,1405,2023-01-01,86,True
16854,1405,2023-04-01,71,True
16855,1405,2023-07-01,95,False
16856,1405,2023-10-01,94,False
16857,1405,2024-01-01,61,True
16858,1405,2024-04-01,76,True
16859,1405,2024-07-01,73,False
16860,1405,2024-10-01,96,False
16861,1406,2022-01-01,97,True
16862,1406,2022-04-01,57,True
16863,1406,2022-07-01,64,True
16864,1406,2022-10-01,73,True
16865,1406,2023-01-01,65,False
16866,1406,2023-04-01,92,True
16867,1406,2023-07-01,92,False
16868,1406,2023-10-01,77,False
16869,1406,2024-01-01,83,False
16870,1406,2024-04-01,87,False
16871,1406,2024-07-01,52,True
16872,1406,2024-10-01,80,False
16873,1407,2022-01-01,72,False
16874,1407,2022-04-01,65,False
16875,1407,2022-07-01,81,True
16876,1407,2022-10-01,67,True
16877,1407,2023-01-01,53,True
16878,1407,2023-04-01,89,False
16879,1407,2023-07-01,72,True
16880,1407,2023-10-01,62,False
16881,1407,2024-01-01,63,True
16882,1407,2024-04-01,54,True
16883,1407,2024-07-01,71,False
16884,1407,2024-10-01,94,False
16885,1408,2022-01-01,99,False
16886,1408,2022-04-01,78,True
16887,1408,2022-07-01,84,False
16888,1408,2022-10-01,84,True
16889,1408,2023-01-01,69,False
16890,1408,2023-04-01,67,False
16891,1408,2023-07-01,91,False
16892,1408,2023-10-01,78,True
16893,1408,2024-01-01,71,True
16894,1408,2024-04-01,95,False
16895,1408,2024-07-01,69,True
16896,1408,2024-10-01,65,False
16897,1409,2022-01-01,66,False
16898,1409,2022-04-01,71,False
16899,1409,2022-07-01,81,False
16900,1409,2022-10-01,91,False
16901,1409,2023-01-01,90,True
16902,1409,2023-04-01,71,False
16903,1409,2023-07-01,64,True
16904,1409,2023-10-01,78,True
16905,1409,2024-01-01,99,False
16906,1409,2024-04-01,81,False
16907,1409,2024-07-01,75,True
16908,1409,2024-10-01,60,True
16909,1410,2022-01-01,68,True
16910,1410,2022-04-01,69,True
16911,1410,2022-07-01,66,False
16912,1410,2022-10-01,79,False
16913,1410,2023-01-01,81,False
16914,1410,2023-04-01,94,False
16915,1410,2023-07-01,81,True
16916,1410,2023-10-01,52,False
16917,1410,2024-01-01,77,True
16918,1410,2024-04-01,87,False
16919,1410,2024-07-01,55,False
16920,1410,2024-10-01,89,True
16921,1411,2022-01-01,66,False
16922,1411,2022-04-01,54,True
16923,1411,2022-07-01,92,False
16924,1411,2022-10-01,84,False
16925,1411,2023-01-01,73,False
16926,1411,2023-04-01,51,False
16927,1411,2023-07-01,90,True
16928,1411,2023-10-01,66,False
16929,1411,2024-01-01,92,True
16930,1411,2024-04-01,54,True
16931,1411,2024-07-01,56,False
16932,1411,2024-10-01,53,True
16933,1412,2022-01-01,91,False
16934,1412,2022-04-01,81,False
16935,1412,2022-07-01,67,True
16936,1412,2022-10-01,63,False
16937,1412,2023-01-01,60,False
16938,1412,2023-04-01,69,True
16939,1412,2023-07-01,84,False
16940,1412,2023-10-01,97,True
16941,1412,2024-01-01,89,True
16942,1412,2024-04-01,85,False
16943,1412,2024-07-01,93,True
16944,1412,2024-10-01,91,False
16945,1413,2022-01-01,92,True
16946,1413,2022-04-01,96,False
16947,1413,2022-07-01,78,True
16948,1413,2022-10-01,92,True
16949,1413,2023-01-01,51,False
16950,1413,2023-04-01,71,True
16951,1413,2023-07-01,58,True
16952,1413,2023-10-01,65,True
16953,1413,2024-01-01,62,False
16954,1413,2024-04-01,67,False
16955,1413,2024-07-01,74,True
16956,1413,2024-10-01,59,False
16957,1414,2022-01-01,79,True
16958,1414,2022-04-01,98,True
16959,1414,2022-07-01,82,True
16960,1414,2022-10-01,64,True
16961,1414,2023-01-01,51,True
16962,1414,2023-04-01,83,False
16963,1414,2023-07-01,90,True
16964,1414,2023-10-01,51,False
16965,1414,2024-01-01,69,True
16966,1414,2024-04-01,80,False
16967,1414,2024-07-01,53,True
16968,1414,2024-10-01,79,True
16969,1415,2022-01-01,64,True
16970,1415,2022-04-01,69,False
16971,1415,2022-07-01,77,False
16972,1415,2022-10-01,99,True
16973,1415,2023-01-01,76,False
16974,1415,2023-04-01,90,False
16975,1415,2023-07-01,50,True
16976,1415,2023-10-01,98,True
16977,1415,2024-01-01,73,True
16978,1415,2024-04-01,89,True
16979,1415,2024-07-01,61,True
16980,1415,2024-10-01,79,False
16981,1416,2022-01-01,62,True
16982,1416,2022-04-01,74,False
16983,1416,2022-07-01,74,True
16984,1416,2022-10-01,61,True
16985,1416,2023-01-01,60,False
16986,1416,2023-04-01,66,False
16987,1416,2023-07-01,94,False
16988,1416,2023-10-01,69,True
16989,1416,2024-01-01,54,True
16990,1416,2024-04-01,81,True
16991,1416,2024-07-01,53,True
16992,1416,2024-10-01,97,True
16993,1417,2022-01-01,95,False
16994,1417,2022-04-01,88,False
16995,1417,2022-07-01,97,False
16996,1417,2022-10-01,87,True
16997,1417,2023-01-01,89,True
16998,1417,2023-04-01,66,False
16999,1417,2023-07-01,71,True
17000,1417,2023-10-01,67,False
17001,1417,2024-01-01,87,False
17002,1417,2024-04-01,70,True
17003,1417,2024-07-01,87,True
17004,1417,2024-10-01,79,False
17005,1418,2022-01-01,57,False
17006,1418,2022-04-01,88,False
17007,1418,2022-07-01,58,True
17008,1418,2022-10-01,92,True
17009,1418,2023-01-01,78,True
17010,1418,2023-04-01,52,False
17011,1418,2023-07-01,87,True
17012,1418,2023-10-01,54,True
17013,1418,2024-01-01,69,False
17014,1418,2024-04-01,57,False
17015,1418,2024-07-01,84,True
17016,1418,2024-10-01,98,True
17017,1419,2022-01-01,89,True
17018,1419,2022-04-01,67,True
17019,1419,2022-07-01,53,False
17020,1419,2022-10-01,67,False
17021,1419,2023-01-01,73,True
17022,1419,2023-04-01,78,True
17023,1419,2023-07-01,77,True
17024,1419,2023-10-01,94,False
17025,1419,2024-01-01,98,True
17026,1419,2024-04-01,51,False
17027,1419,2024-07-01,78,False
17028,1419,2024-10-01,77,True
17029,1420,2022-01-01,83,False
17030,1420,2022-04-01,94,False
17031,1420,2022-07-01,97,True
17032,1420,2022-10-01,89,True
17033,1420,2023-01-01,96,False
17034,1420,2023-04-01,76,True
17035,1420,2023-07-01,71,True
17036,1420,2023-10-01,68,False
17037,1420,2024-01-01,58,True
17038,1420,2024-04-01,51,False
17039,1420,2024-07-01,88,False
17040,1420,2024-10-01,55,True
17041,1421,2022-01-01,56,False
17042,1421,2022-04-01,82,False
17043,1421,2022-07-01,63,True
17044,1421,2022-10-01,74,False
17045,1421,2023-01-01,77,False
17046,1421,2023-04-01,76,True
17047,1421,2023-07-01,51,False
17048,1421,2023-10-01,70,True
17049,1421,2024-01-01,51,False
17050,1421,2024-04-01,53,False
17051,1421,2024-07-01,54,True
17052,1421,2024-10-01,83,False
17053,1422,2022-01-01,95,False
17054,1422,2022-04-01,88,True
17055,1422,2022-07-01,99,True
17056,1422,2022-10-01,93,False
17057,1422,2023-01-01,93,False
17058,1422,2023-04-01,78,True
17059,1422,2023-07-01,50,True
17060,1422,2023-10-01,97,False
17061,1422,2024-01-01,56,False
17062,1422,2024-04-01,81,False
17063,1422,2024-07-01,73,True
17064,1422,2024-10-01,76,True
17065,1423,2022-01-01,72,False
17066,1423,2022-04-01,94,True
17067,1423,2022-07-01,93,True
17068,1423,2022-10-01,50,True
17069,1423,2023-01-01,76,False
17070,1423,2023-04-01,85,False
17071,1423,2023-07-01,76,True
17072,1423,2023-10-01,74,False
17073,1423,2024-01-01,64,False
17074,1423,2024-04-01,68,True
17075,1423,2024-07-01,99,True
17076,1423,2024-10-01,90,True
17077,1424,2022-01-01,90,False
17078,1424,2022-04-01,72,False
17079,1424,2022-07-01,51,True
17080,1424,2022-10-01,70,False
17081,1424,2023-01-01,83,True
17082,1424,2023-04-01,70,False
17083,1424,2023-07-01,72,True
17084,1424,2023-10-01,99,True
17085,1424,2024-01-01,63,True
17086,1424,2024-04-01,61,False
17087,1424,2024-07-01,95,False
17088,1424,2024-10-01,96,True
17089,1425,2022-01-01,51,False
17090,1425,2022-04-01,55,False
17091,1425,2022-07-01,51,True
17092,1425,2022-10-01,85,False
17093,1425,2023-01-01,56,False
17094,1425,2023-04-01,82,True
17095,1425,2023-07-01,63,True
17096,1425,2023-10-01,61,True
17097,1425,2024-01-01,55,True
17098,1425,2024-04-01,61,True
17099,1425,2024-07-01,80,False
17100,1425,2024-10-01,59,False
17101,1426,2022-01-01,76,False
17102,1426,2022-04-01,56,False
17103,1426,2022-07-01,85,True
17104,1426,2022-10-01,76,False
17105,1426,2023-01-01,54,True
17106,1426,2023-04-01,57,False
17107,1426,2023-07-01,70,False
17108,1426,2023-10-01,56,True
17109,1426,2024-01-01,68,True
17110,1426,2024-04-01,85,True
17111,1426,2024-07-01,78,True
17112,1426,2024-10-01,69,False
17113,1427,2022-01-01,61,False
17114,1427,2022-04-01,61,False
17115,1427,2022-07-01,52,False
17116,1427,2022-10-01,88,True
17117,1427,2023-01-01,68,True
17118,1427,2023-04-01,53,True
17119,1427,2023-07-01,91,False
17120,1427,2023-10-01,82,False
17121,1427,2024-01-01,57,False
17122,1427,2024-04-01,64,True
17123,1427,2024-07-01,57,False
17124,1427,2024-10-01,55,True
17125,1428,2022-01-01,95,False
17126,1428,2022-04-01,56,False
17127,1428,2022-07-01,59,True
17128,1428,2022-10-01,71,True
17129,1428,2023-01-01,50,True
17130,1428,2023-04-01,91,False
17131,1428,2023-07-01,51,False
17132,1428,2023-10-01,78,True
17133,1428,2024-01-01,86,False
17134,1428,2024-04-01,56,True
17135,1428,2024-07-01,79,False
17136,1428,2024-10-01,64,False
17137,1429,2022-01-01,69,False
17138,1429,2022-04-01,86,True
17139,1429,2022-07-01,78,True
17140,1429,2022-10-01,86,True
17141,1429,2023-01-01,76,False
17142,1429,2023-04-01,97,True
17143,1429,2023-07-01,95,False
17144,1429,2023-10-01,88,True
17145,1429,2024-01-01,96,False
17146,1429,2024-04-01,89,True
17147,1429,2024-07-01,60,False
17148,1429,2024-10-01,78,True
17149,1430,2022-01-01,99,True
17150,1430,2022-04-01,59,False
17151,1430,2022-07-01,84,True
17152,1430,2022-10-01,72,False
17153,1430,2023-01-01,60,False
17154,1430,2023-04-01,92,True
17155,1430,2023-07-01,76,True
17156,1430,2023-10-01,80,True
17157,1430,2024-01-01,79,True
17158,1430,2024-04-01,62,True
17159,1430,2024-07-01,89,True
17160,1430,2024-10-01,92,True
17161,1431,2022-01-01,94,True
17162,1431,2022-04-01,87,True
17163,1431,2022-07-01,73,False
17164,1431,2022-10-01,61,True
17165,1431,2023-01-01,95,True
17166,1431,2023-04-01,76,True
17167,1431,2023-07-01,74,False
17168,1431,2023-10-01,79,False
17169,1431,2024-01-01,59,True
17170,1431,2024-04-01,62,False
17171,1431,2024-07-01,76,False
17172,1431,2024-10-01,94,False
17173,1432,2022-01-01,73,False
17174,1432,2022-04-01,63,True
17175,1432,2022-07-01,93,True
17176,1432,2022-10-01,53,False
17177,1432,2023-01-01,59,False
17178,1432,2023-04-01,86,True
17179,1432,2023-07-01,97,True
17180,1432,2023-10-01,54,True
17181,1432,2024-01-01,94,True
17182,1432,2024-04-01,66,True
17183,1432,2024-07-01,86,True
17184,1432,2024-10-01,96,False
17185,1433,2022-01-01,93,False
17186,1433,2022-04-01,92,True
17187,1433,2022-07-01,70,True
17188,1433,2022-10-01,53,True
17189,1433,2023-01-01,81,False
17190,1433,2023-04-01,84,False
17191,1433,2023-07-01,52,True
17192,1433,2023-10-01,75,False
17193,1433,2024-01-01,73,True
17194,1433,2024-04-01,50,True
17195,1433,2024-07-01,99,False
17196,1433,2024-10-01,61,True
17197,1434,2022-01-01,70,True
17198,1434,2022-04-01,52,False
17199,1434,2022-07-01,77,True
17200,1434,2022-10-01,93,False
17201,1434,2023-01-01,91,False
17202,1434,2023-04-01,81,False
17203,1434,2023-07-01,87,False
17204,1434,2023-10-01,83,True
17205,1434,2024-01-01,96,False
17206,1434,2024-04-01,75,False
17207,1434,2024-07-01,62,True
17208,1434,2024-10-01,79,True
17209,1435,2022-01-01,91,True
17210,1435,2022-04-01,99,True
17211,1435,2022-07-01,52,True
17212,1435,2022-10-01,61,True
17213,1435,2023-01-01,94,False
17214,1435,2023-04-01,89,False
17215,1435,2023-07-01,84,False
17216,1435,2023-10-01,99,False
17217,1435,2024-01-01,66,False
17218,1435,2024-04-01,91,True
17219,1435,2024-07-01,65,True
17220,1435,2024-10-01,73,False
17221,1436,2022-01-01,85,True
17222,1436,2022-04-01,76,True
17223,1436,2022-07-01,66,True
17224,1436,2022-10-01,87,False
17225,1436,2023-01-01,70,False
17226,1436,2023-04-01,74,True
17227,1436,2023-07-01,79,True
17228,1436,2023-10-01,82,True
17229,1436,2024-01-01,75,True
17230,1436,2024-04-01,65,True
17231,1436,2024-07-01,73,True
17232,1436,2024-10-01,91,True
17233,1437,2022-01-01,62,False
17234,1437,2022-04-01,56,True
17235,1437,2022-07-01,66,True
17236,1437,2022-10-01,76,True
17237,1437,2023-01-01,54,False
17238,1437,2023-04-01,54,False
17239,1437,2023-07-01,56,True
17240,1437,2023-10-01,63,True
17241,1437,2024-01-01,64,True
17242,1437,2024-04-01,86,False
17243,1437,2024-07-01,79,False
17244,1437,2024-10-01,75,True
17245,1438,2022-01-01,79,True
17246,1438,2022-04-01,93,False
17247,1438,2022-07-01,71,False
17248,1438,2022-10-01,90,False
17249,1438,2023-01-01,79,False
17250,1438,2023-04-01,77,True
17251,1438,2023-07-01,56,True
17252,1438,2023-10-01,53,False
17253,1438,2024-01-01,84,True
17254,1438,2024-04-01,56,True
17255,1438,2024-07-01,83,False
17256,1438,2024-10-01,88,False
17257,1439,2022-01-01,83,True
17258,1439,2022-04-01,78,True
17259,1439,2022-07-01,94,False
17260,1439,2022-10-01,79,False
17261,1439,2023-01-01,75,True
17262,1439,2023-04-01,77,True
17263,1439,2023-07-01,55,True
17264,1439,2023-10-01,78,True
17265,1439,2024-01-01,51,True
17266,1439,2024-04-01,71,False
17267,1439,2024-07-01,96,False
17268,1439,2024-10-01,76,True
17269,1440,2022-01-01,71,False
17270,1440,2022-04-01,98,True
17271,1440,2022-07-01,68,False
17272,1440,2022-10-01,76,False
